session_id,subject_id,time_ms,dx,dy
session_003,candidate_09,11599.4,10.9805,0
session_003,candidate_09,11616.1,10.9805,0
session_003,candidate_09,11633,11.7969,0
session_003,candidate_09,11649.5,11.7969,0
session_003,candidate_09,11667,11.7969,0
session_003,candidate_09,11683.7,11.7227,-1.60547
session_003,candidate_09,11700.4,14.4219,-1.71484
session_003,candidate_09,11717,14.4688,-2.31641
session_003,candidate_09,11733.7,12.5703,-1.63281
session_003,candidate_09,11750.3,11.7891,-1.61328
session_003,candidate_09,11767,10.1641,-1.53125
session_003,candidate_09,11783.6,10.1641,-1.02344
session_003,candidate_09,11800.3,10.1641,-1.02344
session_003,candidate_09,11817.1,10.1641,-1.02344
session_003,candidate_09,11833.8,9.39844,-0.484375
session_003,candidate_09,11850.4,8.27734,-0.539062
session_003,candidate_09,11867,8.64062,-0.964844
session_003,candidate_09,11883,9.39062,-0.507812
session_003,candidate_09,11900.3,10.9805,-1.05078
session_003,candidate_09,11916.1,10.9805,-1.05078
session_003,candidate_09,11932.7,11.7852,-0.539062
session_003,candidate_09,11950.4,11.7031,-1.07031
session_003,candidate_09,11967.2,12.668,-1.10547
session_003,candidate_09,11983.6,16.8789,-1.58984
session_003,candidate_09,12000.4,10.1641,-0.511719
session_003,candidate_09,12017,9.29688,-0.984375
session_003,candidate_09,12033.7,6.69922,-0.480469
session_003,candidate_09,12050.4,9.48828,-0.988281
session_003,candidate_09,12067,7.24219,-0.453125
session_003,candidate_09,12083.5,7.24219,0
session_003,candidate_09,12100.3,7.24219,-0.453125
session_003,candidate_09,12117.1,4.79688,0
session_003,candidate_09,12133.7,6.35156,0
session_003,candidate_09,12150.3,8.05469,0
session_003,candidate_09,12167,5.92578,0.421875
session_003,candidate_09,12183.7,6.54688,0.867188
session_003,candidate_09,12200.4,7.24219,0.449219
session_003,candidate_09,12217.1,6.16797,0.847656
session_003,candidate_09,12232.7,6.58203,0.871094
session_003,candidate_09,12250.4,6.16016,0.84375
session_003,candidate_09,12266.1,5.94531,0.84375
session_003,candidate_09,12283.8,4.79688,1.21094
session_003,candidate_09,12300.3,5.35156,1.64062
session_003,candidate_09,12317.1,4.21875,1.12891
session_003,candidate_09,12333.1,3.6875,1.10547
session_003,candidate_09,12350.3,3.20703,0.707031
session_003,candidate_09,12367.1,3.20703,0.707031
session_003,candidate_09,12383.1,4.22266,1.13281
session_003,candidate_09,12399.4,4.22266,1.16016
session_003,candidate_09,12416.8,4.22266,0.761719
session_003,candidate_09,12433.7,5.52734,1.47266
session_003,candidate_09,12450.4,3.20703,1.04688
session_003,candidate_09,12467.1,2.72656,0.679688
session_003,candidate_09,12483.4,4.21094,1.125
session_003,candidate_09,12500.4,3.20312,0.707031
session_003,candidate_09,12517.1,4.75781,0.789062
session_003,candidate_09,12533.5,3.6875,0.734375
session_003,candidate_09,12550.4,3.74219,0.734375
session_003,candidate_09,12567,3.19922,0.707031
session_003,candidate_09,12583.7,2.30078,0.3125
session_003,candidate_09,12600.4,1.50781,0.3125
session_003,candidate_09,12617.1,0.828125,0.285156
session_003,candidate_09,12633.8,0.828125,0.285156
session_003,candidate_09,12650.5,0.257812,0
session_003,candidate_09,12667.1,0.242188,0.242188
session_003,candidate_09,12716.2,0,0.234375
session_003,candidate_09,12783.8,0,0.230469
session_003,candidate_09,12817.2,-0.816406,0.238281
session_003,candidate_09,12833.9,-0.835938,0
session_003,candidate_09,12850.6,-1.51172,0
session_003,candidate_09,12867.1,-2.30859,0
session_003,candidate_09,12883.8,-2.73438,0
session_003,candidate_09,12899.5,-6.59375,0
session_003,candidate_09,12917.2,-12.2812,0
session_003,candidate_09,12933.8,-8.65625,0
session_003,candidate_09,12950.5,-10.1719,0
session_003,candidate_09,12967.1,-9.40625,0
session_003,candidate_09,12983.4,-7.94922,0
session_003,candidate_09,13000.5,-5.47266,0
session_003,candidate_09,13017.1,-7.21094,0
session_003,candidate_09,13033.7,-8.0625,0
session_003,candidate_09,13050.4,-7.25,0
session_003,candidate_09,13067,-7.92969,0
session_003,candidate_09,13083.7,-7.94922,0
session_003,candidate_09,13099.6,-9.34375,0
session_003,candidate_09,13117.2,-10.9883,0
session_003,candidate_09,13133.2,-12.6758,0
session_003,candidate_09,13149.5,-13.5586,0.535156
session_003,candidate_09,13167.1,-14.4766,1.15234
session_003,candidate_09,13183.4,-13.543,0.5625
session_003,candidate_09,13199.4,-13.5469,0.5625
session_003,candidate_09,13217.1,-13.5078,0
session_003,candidate_09,13233.7,-12.6445,0
session_003,candidate_09,13249.9,-13.5469,0
session_003,candidate_09,13267,-14.4766,0
session_003,candidate_09,13283.6,-13.4219,0
session_003,candidate_09,13300.3,-13.5469,0
session_003,candidate_09,13317.1,-13.5469,0
session_003,candidate_09,13333.7,-13.5469,0.5625
session_003,candidate_09,13350.5,-17.707,0.535156
session_003,candidate_09,13367,-11.8047,0.535156
session_003,candidate_09,13383.9,-11.6953,0
session_003,candidate_09,13400.3,-11.6953,0.523438
session_003,candidate_09,13417,-10.1641,0
session_003,candidate_09,13433.8,-10.9883,0.507812
session_003,candidate_09,13449.7,-10.1719,0
session_003,candidate_09,13467,-10.0977,0.5
session_003,candidate_09,13483.7,-9.39844,0.476562
session_003,candidate_09,13500.3,-10.9883,0
session_003,candidate_09,13517.2,-10.1719,0.507812
session_003,candidate_09,13533.7,-9.41406,0.507812
session_003,candidate_09,13550.4,-9.41406,0.480469
session_003,candidate_09,13567.1,-9.37891,0.503906
session_003,candidate_09,13583.7,-9.39062,0.507812
session_003,candidate_09,13600.4,-9.41406,0.507812
session_003,candidate_09,13617.1,-9.41406,0.988281
session_003,candidate_09,13633.7,-10.1719,0.507812
session_003,candidate_09,13650.4,-10.9414,1.03906
session_003,candidate_09,13667.2,-9.41406,0.988281
session_003,candidate_09,13683.8,-8.65625,0.480469
session_003,candidate_09,13700.4,-7.95312,0.449219
session_003,candidate_09,13717.1,-6.60156,0.449219
session_003,candidate_09,13733.7,-5.46875,0.449219
session_003,candidate_09,13750.5,-5.95312,0.421875
session_003,candidate_09,13767.1,-5.35156,0
session_003,candidate_09,13783.8,-5.54297,0
session_003,candidate_09,13800.4,-3.69531,0
session_003,candidate_09,13817,-3.21484,0
session_003,candidate_09,13833.8,-2.73438,0
session_003,candidate_09,13850.4,-2.71484,0
session_003,candidate_09,13867.1,-3.21484,-0.34375
session_003,candidate_09,13900.4,-5.94922,-2.08203
session_003,candidate_09,13917.1,-3.67969,-1.10938
session_003,candidate_09,13933.7,-3.67969,-1.47656
session_003,candidate_09,13950.4,-6.00781,-1.30469
session_003,candidate_09,13966.2,-5.35938,-1.64844
session_003,candidate_09,13983.9,-6.60156,-1.75781
session_003,candidate_09,13999.3,-7.92188,-1.41406
session_003,candidate_09,14016.3,-7.89062,-1.41016
session_003,candidate_09,14033.3,-6.17578,-0.484375
session_003,candidate_09,14050.5,-7.30469,-0.910156
session_003,candidate_09,14067.1,-6.00781,-0.453125
session_003,candidate_09,14083.7,-4.73047,-0.394531
session_003,candidate_09,14116.2,-3.875,-0.339844
session_003,candidate_09,14133.8,-0.832031,0
session_003,candidate_09,14150.4,-0.261719,-0.257812
session_003,candidate_09,14217.1,0.230469,0
session_003,candidate_09,14233.7,0.507812,0
session_003,candidate_09,14250.4,0.824219,0
session_003,candidate_09,14267.1,0.824219,0
session_003,candidate_09,14283.4,1.13672,0
session_003,candidate_09,14300.5,1.70703,0
session_003,candidate_09,14317,1.14062,0.285156
session_003,candidate_09,14333.7,1.14062,0
session_003,candidate_09,14350.4,1.13672,0
session_003,candidate_09,14367,1.50781,0
session_003,candidate_09,14383.7,3.19141,0
session_003,candidate_09,14400.4,4.81641,0
session_003,candidate_09,14417,6.57422,0.449219
session_003,candidate_09,14433.7,9.40625,0.507812
session_003,candidate_09,14449.5,11.7969,0.535156
session_003,candidate_09,14466.3,11.7969,0.535156
session_003,candidate_09,14483.3,12.6484,0
session_003,candidate_09,14499.5,14.4688,0
session_003,candidate_09,14516.1,13.4219,0
session_003,candidate_09,14533.7,14.4688,0
session_003,candidate_09,14549.8,16.3828,0
session_003,candidate_09,14566.2,14.4688,-0.566406
session_003,candidate_09,14583.8,15.3906,-1.78125
session_003,candidate_09,14599.5,16.3828,-1.83594
session_003,candidate_09,14617.2,14.4609,-2.31641
session_003,candidate_09,14633.8,14.4141,-2.30859
session_003,candidate_09,14650.4,14.4688,-2.31641
session_003,candidate_09,14667.1,13.5391,-1.69531
session_003,candidate_09,14683.9,14.4297,-2.30859
session_003,candidate_09,14700.5,22.168,-2.91016
session_003,candidate_09,14717.2,14.4102,-1.15625
session_003,candidate_09,14733.2,14.3945,-1.71094
session_003,candidate_09,14750.5,16.3281,-1.21094
session_003,candidate_09,14767.1,17.3672,-1.86328
session_003,candidate_09,14782.9,24.1758,-1.41016
session_003,candidate_09,14800.5,14.582,-1.16016
session_003,candidate_09,14816.8,18.4062,-1.26953
session_003,candidate_09,14833.9,19.5352,-1.52344
session_003,candidate_09,14850.5,16.3516,0
session_003,candidate_09,14867.1,16.3828,0
session_003,candidate_09,14883.8,15.3984,0
session_003,candidate_09,14899.4,13.5391,0
session_003,candidate_09,14916.2,10.9805,0
session_003,candidate_09,14933.8,9.40625,0
session_003,candidate_09,14950.4,8.63281,0
session_003,candidate_09,14966.3,7.24219,0.449219
session_003,candidate_09,14983.7,4.81641,0.421875
session_003,candidate_09,15000.2,5.94531,0.84375
session_003,candidate_09,15017.1,5.33984,0.816406
session_003,candidate_09,15032.8,5.34766,0.816406
session_003,candidate_09,15049.5,4.75781,1.1875
session_003,candidate_09,15067.2,4.21094,0.757812
session_003,candidate_09,15083.8,4.22266,0.761719
session_003,candidate_09,15100.5,4.21875,0.761719
session_003,candidate_09,15133.8,6.88672,2.15234
session_003,candidate_09,15150.6,4.57031,2.09766
session_003,candidate_09,15183.9,9.23828,2.78906
session_003,candidate_09,15216.3,8.49609,2.71875
session_003,candidate_09,15232.8,4.21484,1.16016
session_003,candidate_09,15250.1,4.21875,1.12891
session_003,candidate_09,15267,5.35156,1.21484
session_003,candidate_09,15283.8,5.35156,1.21484
session_003,candidate_09,15300.5,4.33594,1.1875
session_003,candidate_09,15316.5,7.90625,0.925781
session_003,candidate_09,15333.7,4.81641,1.21484
session_003,candidate_09,15350.4,8.05469,0.929688
session_003,candidate_09,15367.1,7.94531,1.38281
session_003,candidate_09,15383.7,5.46484,0.816406
session_003,candidate_09,15400.5,7.24219,0.871094
session_003,candidate_09,15417.1,6,0.394531
session_003,candidate_09,15433.8,4.74219,0
session_003,candidate_09,15450.4,4.22266,0.367188
session_003,candidate_09,15467.1,3.6875,0.734375
session_003,candidate_09,15483.8,4.22266,0.367188
session_003,candidate_09,15517.2,5.92969,0.707031
session_003,candidate_09,15533.9,2.72656,0.339844
session_003,candidate_09,15550.4,1.875,0
session_003,candidate_09,15567.2,1.13672,0.28125
session_003,candidate_09,15583.5,1.14062,0.285156
session_003,candidate_09,15600.6,1.14062,0.285156
session_003,candidate_09,15617.2,0.511719,0
session_003,candidate_09,15633.3,0.515625,0.257812
session_003,candidate_09,15649.8,0,0.242188
session_003,candidate_09,15682.9,0,0.234375
session_003,candidate_09,15716.8,-0.238281,0
session_003,candidate_09,15733.8,-0.835938,0
session_003,candidate_09,15750.4,-1.51562,0
session_003,candidate_09,15766.5,-1.88281,0
session_003,candidate_09,15783.8,-1.88281,0
session_003,candidate_09,15800.4,-1.88281,0
session_003,candidate_09,15817.2,-4.76562,0
session_003,candidate_09,15833.8,-6.58594,-0.878906
session_003,candidate_09,15850.4,-7.95312,-0.9375
session_003,candidate_09,15867.1,-8.65625,-0.96875
session_003,candidate_09,15883.8,-6.15234,-0.480469
session_003,candidate_09,15900.5,-7.75,-0.539062
session_003,candidate_09,15917.2,-8.05859,-1.01953
session_003,candidate_09,15932.9,-6.59766,-0.453125
session_003,candidate_09,15950.5,-7.25,0
session_003,candidate_09,15967.1,-9.41406,-0.484375
session_003,candidate_09,15983.9,-9.41406,0
session_003,candidate_09,16000.4,-10.1172,-0.511719
session_003,candidate_09,16016.6,-11.8047,0
session_003,candidate_09,16033.9,-12.6758,0
session_003,candidate_09,16050.5,-12.6758,0
session_003,candidate_09,16067.2,-14.4766,0
session_003,candidate_09,16083,-13.5469,0.5625
session_003,candidate_09,16100.5,-19.5078,1.125
session_003,candidate_09,16117.2,-12.6758,0.5625
session_003,candidate_09,16133.8,-12.6758,0.5625
session_003,candidate_09,16150.4,-11.793,0.535156
session_003,candidate_09,16167.4,-10.9453,0.503906
session_003,candidate_09,16183.9,-11.7969,0.535156
session_003,candidate_09,16200.5,-12.6758,1.09766
session_003,candidate_09,16216.8,-11.8047,1.07031
session_003,candidate_09,16233.8,-11.8047,0.535156
session_003,candidate_09,16250.5,-11.8047,1.07031
session_003,candidate_09,16266.7,-11.7852,1.06641
session_003,candidate_09,16283.8,-12.6758,1.09766
session_003,candidate_09,16300.6,-12.6758,1.09766
session_003,candidate_09,16317.1,-12.6758,1.09766
session_003,candidate_09,16333.5,-12.6758,0.535156
session_003,candidate_09,16350.5,-13.543,0.5625
session_003,candidate_09,16366.5,-12.6758,1.09766
session_003,candidate_09,16383.9,-12.6523,0.535156
session_003,candidate_09,16400.7,-11.7891,0.535156
session_003,candidate_09,16416.4,-11.8047,0.535156
session_003,candidate_09,16433.8,-10.0859,0.496094
session_003,candidate_09,16450.5,-10.1719,0.507812
session_003,candidate_09,16467.4,-9.41016,0.988281
session_003,candidate_09,16482.9,-10.1719,0.507812
session_003,candidate_09,16500.7,-9.39844,0.984375
session_003,candidate_09,16517.3,-13.7148,0.476562
session_003,candidate_09,16550.6,-15.8633,0.445312
session_003,candidate_09,16567.2,-8.65625,0
session_003,candidate_09,16583.8,-7.95312,0
session_003,candidate_09,16600.5,-8.625,0
session_003,candidate_09,16616.2,-9.38281,0
session_003,candidate_09,16633.9,-9.35547,0
session_003,candidate_09,16650.5,-8.65625,0
session_003,candidate_09,16666.2,-9.39844,-0.992188
session_003,candidate_09,16683.6,-8.65625,-0.96875
session_003,candidate_09,16700.4,-8.65625,-0.96875
session_003,candidate_09,16717.2,-6.10156,-0.472656
session_003,candidate_09,16733.9,-9.52734,-0.992188
session_003,candidate_09,16750.6,-7.24609,-0.90625
session_003,candidate_09,16767.2,-7.90625,-0.480469
session_003,candidate_09,16783.7,-5.96094,-0.449219
session_003,candidate_09,16800.5,-7.73438,-0.90625
session_003,candidate_09,16817.2,-6.59375,-0.425781
session_003,candidate_09,16832.9,-5.35938,-0.425781
session_003,candidate_09,16850.5,-4.20703,-0.367188
session_003,candidate_09,16867.1,-2.72656,-0.683594
session_003,candidate_09,16883.6,-1.88281,0
session_003,candidate_09,16900.5,-1.14844,-0.289062
session_003,candidate_09,16933.8,-1.04297,-0.257812
session_003,candidate_09,16950.1,-0.261719,-0.261719
session_003,candidate_09,16967.1,-0.519531,0
session_003,candidate_09,16984,-0.523438,-0.261719
session_003,candidate_09,17017.3,-3.51172,0
session_003,candidate_09,17033.7,-2.82422,0
session_003,candidate_09,17050.5,-1.50781,0
session_003,candidate_09,17067.3,-1.14844,0
session_003,candidate_09,17083.8,-0.523438,-0.261719
session_003,candidate_09,17100.5,0,-0.246094
session_003,candidate_09,17132.9,0,-0.242188
session_003,candidate_09,17150.5,0,-0.242188
session_003,candidate_09,17183.5,0,-0.238281
session_003,candidate_09,17200.5,0.511719,0
session_003,candidate_09,17217.3,1.13672,0
session_003,candidate_09,17233.9,1.14062,0
session_003,candidate_09,17250.5,1.875,0
session_003,candidate_09,17267.2,2.29297,0
session_003,candidate_09,17283.4,2.72656,0
session_003,candidate_09,17300.6,3.71875,0
session_003,candidate_09,17317.1,4.22266,0
session_003,candidate_09,17333.9,4.22266,0
session_003,candidate_09,17350.5,6.70312,0
session_003,candidate_09,17366.3,6.56641,0
session_003,candidate_09,17384,7.24219,0
session_003,candidate_09,17399.8,7.24219,-0.453125
session_003,candidate_09,17417.4,7.91797,-1.41016
session_003,candidate_09,17433.8,8.64844,-0.484375
session_003,candidate_09,17450.5,8.64844,-0.484375
session_003,candidate_09,17467.2,12.9727,-0.484375
session_003,candidate_09,17483.9,7.94531,-0.453125
session_003,candidate_09,17500.5,7.94531,-0.484375
session_003,candidate_09,17517.1,8.61719,-0.480469
session_003,candidate_09,17533.8,9.26953,-0.980469
session_003,candidate_09,17550.5,9.40625,-0.511719
session_003,candidate_09,17567.1,10.9805,-0.539062
session_003,candidate_09,17583.8,11.7969,-0.539062
session_003,candidate_09,17600.5,13.5391,-0.566406
session_003,candidate_09,17617.2,15.3984,-0.59375
session_003,candidate_09,17633.9,15.3984,-1.78125
session_003,candidate_09,17649.5,14.4258,-1.15625
session_003,candidate_09,17667.1,13.5391,-0.566406
session_003,candidate_09,17683.8,13.5391,-1.13281
session_003,candidate_09,17700.4,7.46094,-0.511719
session_003,candidate_09,17716.3,9.54297,-0.59375
session_003,candidate_09,17733.9,5.92969,0
session_003,candidate_09,17750.6,4.75781,0
session_003,candidate_09,17767.2,4.73828,0
session_003,candidate_09,17783.9,5.43359,0
session_003,candidate_09,17800.6,3.74219,0
session_003,candidate_09,17816.3,6.67188,0
session_003,candidate_09,17833.8,6.59375,0
session_003,candidate_09,17850.5,3.62109,0
session_003,candidate_09,17867.3,19.5117,0
session_003,candidate_09,17883.8,11.7773,0
session_003,candidate_09,17900.6,12.668,0
session_003,candidate_09,17917,12.668,-0.539062
session_003,candidate_09,17933.8,12.6289,-1.10156
session_003,candidate_09,17949.7,11.7109,-1.07031
session_003,candidate_09,17967.1,10.1055,-1.01562
session_003,candidate_09,17983.9,10.1992,-0.480469
session_003,candidate_09,17999.7,6.16797,0
session_003,candidate_09,18017.1,7.22656,0
session_003,candidate_09,18033.7,8.79688,0
session_003,candidate_09,18050.2,7.9375,0
session_003,candidate_09,18067.1,8.64453,0
session_003,candidate_09,18083.4,8.64844,0
session_003,candidate_09,18100.3,7.93359,0
session_003,candidate_09,18117.2,7.94531,-0.453125
session_003,candidate_09,18133.8,8.625,-0.480469
session_003,candidate_09,18150.6,7.74219,-0.371094
session_003,candidate_09,18167.2,4.32812,-0.425781
session_003,candidate_09,18183.5,5.35156,0
session_003,candidate_09,18200.1,5.35156,0
session_003,candidate_09,18216.4,4.19141,0
session_003,candidate_09,18233.8,6,0
session_003,candidate_09,18250.1,5.35156,0.421875
session_003,candidate_09,18267.2,4.33203,0.761719
session_003,candidate_09,18283.4,7.94531,1.38281
session_003,candidate_09,18300.5,7.24219,1.35156
session_003,candidate_09,18317.2,9.40625,0.988281
session_003,candidate_09,18333.9,9.38281,1.49219
session_003,candidate_09,18350.6,8.64844,0.960938
session_003,candidate_09,18367.1,13.5508,1.44531
session_003,candidate_09,18383,8.64844,0.960938
